Bladder_CD8 T Cells	Bladder_Stromal Cells	Bladder_Epithelial Cells	Bladder_CD4 T Cells	Bladder_Smooth Muscle Cells	Bladder_Mast Cells	Bladder_Macrophages	Bladder_Neutrophils	Bladder_B Cells	Bladder_Endothelial Cells	Bladder_Plasma Cells	Bladder_NK Cells	Blood_CD8 T Cells	Blood_CD14 Monocytes	Blood_Red Blood Cells	Blood_Neutrophils	Blood_B Cells	Blood_CD4 T Cells	Blood_CD16 Monocytes	Bone_Marrow_Neutrophils	Bone_Marrow_CD4 T Cells	Bone_Marrow_Red Blood Cells	Bone_Marrow_CD8 T Cells	Bone_Marrow_B Cells	Eye_Melanocytes	Eye_Epithelial Cells	Eye_Fibroblasts	Eye_Macrophages	Eye_Endothelial Cells	Eye_CD8 T Cells	Fat_Endothelial Cells	Fat_CD4 T Cells	Fat_Fibroblasts	Fat_Adipocytes	Fat_Neutrophils	Fat_CD8 T Cells	Fat_Macrophages	Fat_Smooth Muscle Cells	Heart_Endothelial Cells	Heart_Cardiomyocytes	Heart_Epithelial Cells	Heart_Smooth Muscle Cells	Heart_Fibroblasts	Large_Intestine_Epithelial Cells	Large_Intestine_Glial Cells	Large_Intestine_CD4 T Cells	Large_Intestine_CD8 T Cells	Large_Intestine_Fibroblasts	Large_Intestine_Plasma Cells	Large_Intestine_Macrophages	Large_Intestine_Mast Cells	Large_Intestine_Smooth Muscle Cells	Large_Intestine_Endothelial Cells	Liver_Neutrophils	Liver_Endothelial Cells	Liver_CD8 T Cells	Liver_Macrophages	Lung_CD8 T Cells	Lung_Epithelial Cells	Lung_Endothelial Cells	Lung_CD14 Monocytes	Lung_Smooth Muscle Cells	Lung_Dendritic Cells	Lung_Mast Cells	Lung_CD16 Monocytes	Lung_Plasma Cells	Lung_Macrophages	Lymph_Node_B Cells	Lymph_Node_CD8 T Cells	Lymph_Node_CD4 T Cells	Lymph_Node_CD14 Monocytes	Lymph_Node_Regulatory T Cells	Lymph_Node_NK Cells	Lymph_Node_Plasma Cells	Lymph_Node_Mast Cells	Mammary_CD8 T Cells	Mammary_CD4 T Cells	Mammary_Stromal Cells	Mammary_Macrophages	Mammary_Epithelial Cells	Mammary_Endothelial Cells	Mammary_B Cells	Mammary_Mast Cells	Muscle_Fibroblasts	Muscle_Muscle Cells	Muscle_Macrophages	Muscle_CD4 T Cells	Muscle_Smooth Muscle Cells	Muscle_Endothelial Cells	Muscle_Neutrophils	Pancreas_CD8 T Cells	Pancreas_Epithelial Cells	Pancreas_Neutrophils	Pancreas_Acinar Cells	Pancreas_NK Cells	Pancreas_B Cells	Pancreas_Smooth Muscle Cells	Pancreas_Alpha Cells	Pancreas_Ductal Cells	Pancreas_Macrophages	Prostate_Epithelial Cells	Prostate_Fibroblasts	Prostate_NK Cells	Prostate_CD4 T Cells	Prostate_Endothelial Cells	Prostate_Macrophages	Prostate_Smooth Muscle Cells	Prostate_CD8 T Cells	Salivary_Gland_Serous Grandular Cells	Salivary_Gland_B Cells	Salivary_Gland_Plasma Cells	Salivary_Gland_CD4 T Cells	Salivary_Gland_CD8 T Cells	Salivary_Gland_Fibroblasts	Salivary_Gland_Endothelial Cells	Salivary_Gland_Macrophages	Salivary_Gland_Epithelial Cells	Salivary_Gland_Neutrophils	Salivary_Gland_Smooth Muscle Cells	Skin_Fibroblasts	Skin_CD4 T Cells	Skin_Macrophages	Skin_Mast Cells	Skin_Smooth Muscle Cells	Skin_CD8 T Cells	Skin_Endothelial Cells	Skin_Regulatory T Cells	Skin_Melanocytes	Skin_Neutrophils	Skin_Epithelial Cells	Small_Intestine_CD4 T Cells	Small_Intestine_Epithelial Cells	Small_Intestine_Glial Cells	Small_Intestine_CD8 T Cells	Small_Intestine_B Cells	Small_Intestine_Mast Cells	Spleen_CD8 T Cells	Spleen_Macrophages	Spleen_Neutrophils	Spleen_B Cells	Spleen_CD14 Monocytes	Spleen_CD4 T Cells	Spleen_CD16 Monocytes	Spleen_Plasma Cells	Spleen_NK Cells	Spleen_Endothelial Cells	Thymus_CD4 T Cells	Thymus_CD8 T Cells	Thymus_Regulatory T Cells	Thymus_Smooth Muscle Cells	Thymus_Endothelial Cells	Thymus_Neutrophils	Thymus_B Cells	Thymus_Fibroblasts	Thymus_Plasma Cells	Tongue_CD8 T Cells	Tongue_CD4 T Cells	Tongue_Regulatory T Cells	Tongue_Macrophages	Tongue_Smooth Muscle Cells	Tongue_Fibroblasts	Tongue_Epithelial Cells	Trachea_Neutrophils	Trachea_B Cells	Trachea_CD8 T Cells	Trachea_Fibroblasts	Trachea_Macrophages	Trachea_Smooth Muscle Cells	Trachea_Mast Cells	Trachea_Endothelial Cells	Trachea_Epithelial Cells	Uterus_CD4 T Cells	Uterus_Fibroblasts	Uterus_Macrophages	Uterus_Regulatory T Cells	Uterus_CD8 T Cells	Uterus_Endothelial Cells	Uterus_Epithelial Cells	Uterus_Smooth Muscle Cells	Vasculature_Endothelial Cells	Vasculature_Fibroblasts	Vasculature_Neutrophils	Vasculature_CD14 Monocytes	Vasculature_Smooth Muscle Cells	Vasculature_Mast Cells	Vasculature_CD4 T Cells	Vasculature_B Cells
MAX	495.040561192978	635.907764101371	17.3628419080751	452.571333264904	79.9172123478179	243.69983615139	460.70576621087	243.212827157089	56.3773782575246	30.2733921733905	16.8162875514367	16.9486216926573	2147.06017026178	2020.728705274	32.2503176412509	586.418197469583	747.893362349967	793.500183999808	2122.46477348653	1154.44298554161	178.227234591619	9.36286076443365	75.414295058501	28.0475050252813	32.6523573700458	255.208509852437	26.5480278307237	14.9034967342324	21.3136465404003	4.81990476594934	275.510505710135	610.939987306666	330.158036291988	44.7650424121298	145.5384887278	150.506982282418	81.0278232448823	123.881658480866	501.356406262219	311.496240467224	44.842802321342	69.0156366264678	57.2806856025534	79.5267098548261	108.332149345963	752.089900197116	695.405741617431	106.373103424915	2.1064551428635	123.06045555289	15.3877098133538	30.9044513291638	8.40496126438259	65.8495269859018	18.7252110435432	12.6687819832235	51.5971685803168	460.230710545052	769.570650405231	596.936500462437	525.819624622741	165.889509527921	134.747471485729	178.929736978411	421.263637605172	44.8412474998099	66.2641881155739	3993.23687212413	1081.97400204004	4224.07984293148	176.225914432213	983.269756324652	658.485842440028	37.4559884303858	30.764497073458	642.36160723772	281.131106662425	314.983744122474	32.2120488676984	362.724761110204	106.5155789902	17.188105900143	4.14775478695391	1484.22386706999	1593.95217399381	559.688175365519	163.801864941963	242.5634974021	370.618139647651	173.746603274954	171.2822557923	451.171621550552	214.821232727061	17.8976352101772	8.28065119086712	6.23863729461711	51.5880983804431	6.37826420005642	29.2240023623694	34.810075538467	1490.46663093377	43.164842296974	46.756151618988	456.789389423728	101.697659061707	64.2296600237456	33.9935932138031	55.427794141913	596.502820586116	335.169655234965	619.019859274716	1016.67437875572	151.783202247175	257.155193536978	116.065733753051	378.990516184764	49.6471982526038	100.481841275162	27.6742715747752	398.92720957128	878.132010214529	71.1389951035344	144.469574243683	102.042656511382	173.96156685104	154.184411550957	207.05711090626	14.9647279431699	2.73031320316137	0	480.94082015204	66.4498336326334	12.1678047721166	612.692869059418	94.2907196536946	15.8631319929702	1590.48040706087	170.642009518284	112.510706679886	935.311969542878	223.839921760355	1216.64085795155	796.206201791751	5.49573889002758	954.390918332154	106.827454242461	2581.81356860912	410.824914790915	724.876688952213	133.809496839127	310.016440421366	78.1539917131355	1131.79304152463	150.217651813007	1.5794587790318	121.294041234603	109.984741798076	121.597739138363	34.1060948497284	25.5413343966837	17.8035321479479	68.5933332064411	140.380058616639	125.699517526309	147.434171803388	46.8379672168044	10.2591203409431	36.7665091199531	2.43776183362732	19.6470047285182	426.974121682244	124.878074062044	135.511028010534	43.2838545867524	11.3541127171183	4.78925416151181	7.79935259233994	410.708923358464	131.423466934728	177.784549459541	280.810273647837	22.3712833041051	265.463397207277	211.362814053135	30.5778556203467	173.952417058996	5.06482433435163
NR1H3	12.6367003770797	406.558443439248	9.04027988293807	6.94649990114897	13.788869046535	9.65272582132801	298.159207163589	74.2440943236824	2.39804791484163	13.5242482087772	0	5.40157517713332	139.727683993537	127.790525462821	0	9.95934849866749	7.20507583675426	5.96672483734367	11.575629847241	13.3856163949483	1.49637310483328	0.921603470764801	3.43466487468093	0.768658939865855	0.934739969572993	13.5648648015419	12.6229131464062	1.82105056155179	7.15246717403698	0	444.700296517835	35.0101331459838	253.317405299247	54.644597582026	11.7136148976611	17.9008168700439	72.8927647189251	247.38645400333	123.882487110571	57.0217532336354	5.38016148141691	37.3664124234725	18.3570399709869	9.33929621016002	19.0076468897662	3.60850846734962	6.98474073901791	101.383997760218	0	2.26926942058705	1.19165516190869	4.2711342318819	2.17649787678258	12.0470026906803	1.76181371543616	5.09767852481409	45.5879609571804	16.4045237404758	135.689479338634	81.3684524323909	135.028623819478	82.0013243722613	18.4739550286049	12.5432089685139	313.938139288394	4.73298607716148	44.7493410632991	76.4909645326478	28.3860638655341	92.5446967955827	105.988071157412	17.142115571177	52.8818878679998	1.78954579450264	0.999974700596161	13.5386298941011	10.435550494378	153.882485647585	11.0331072217923	41.2383747740402	23.5538402984134	1.00631734326912	1.09941292922329	714.183742341297	133.862681500376	49.0910364890584	0	123.9529176112	81.3427897155908	52.8210423924628	8.00659190349292	94.0021235219253	25.1063643756451	4.88280664211274	0	0	28.9171795882968	0	5.17730656259405	6.30716422685687	348.592132894734	49.4960771307127	2.67630474799421	21.9295189822977	57.5610410284063	13.0868137457754	14.4573249353058	0	75.5473645465289	9.56060113898701	23.1569431441317	36.7225994034245	4.39070401256247	234.377668577991	52.0615848625438	67.8693927485182	9.4714240012073	18.5566335023724	8.85956089726652	36.4851624036153	7.12296324215158	110.695687158512	7.23090788961966	6.02673667379805	2.73905466117986	4.81122629974124	0.951200143246235	0.789856328853339	0	0	9.38863412585958	15.7922073210686	1.04437453242923	4.79300139534599	1.98647840867512	1.28021208433365	54.2991162954116	241.384466174893	7.24355287600408	25.8493964032718	53.7335845762994	24.928184116885	30.895390458923	0	69.4625950545571	17.5106974213263	44.830866809581	16.3147380504144	20.6973773182931	136.520323372585	201.543441847677	17.3040434645305	27.0957841420986	90.2112306658268	0	2.35368836651187	2.80227820618776	2.77587603121825	8.95805291995465	7.88359651324745	10.9077437388206	20.7957978629109	3.35935658518909	2.47347181285534	2.31908023641756	19.5405690051609	5.27906728550782	8.80548428223981	0	7.39517874246771	45.5066801503168	4.97910006162441	41.1064231074452	31.944805646761	1.01397740308764	0.756155403803707	0	24.8523631364407	7.43225945441544	47.5280096387808	97.7431503967012	4.74203257593645	89.1385228903994	64.7440531137196	0	7.80869224525046	0
PIN1	455.629745893871	1091.00298793021	35.4814310528246	379.7029580361	240.856767006684	208.416143155842	352.604457434343	232.668296476522	39.4931588844785	42.5054823891013	11.0978948436477	23.2877376040922	2100.8207130037	1556.64130078933	20.2563953054708	205.159063020766	416.025752363827	460.01278992491	224.971523286885	169.245750605797	88.6321581405858	4.34303477547306	31.8944226765042	16.3235083994823	27.2377056123868	180.035579850782	31.7726816257266	11.9687527874934	11.9746489453853	10.6598196173192	367.880863515505	405.807963563874	491.115214861692	47.0292604775581	44.6086048233839	123.183651825956	61.8969954989773	215.354959270737	807.730375354038	1684.87489709923	186.798946941168	108.401536471803	47.3436000267513	56.2591551172927	143.421644544846	206.865836251107	250.863773058221	102.744459112862	4.63954075307909	65.451542457523	6.61290175432768	26.4375813175929	6.33758493784341	41.2844241821286	17.8778762674951	28.414353619392	37.5884724376542	440.037220947934	1212.94466591117	743.004358441267	600.318261049763	264.59424895287	137.795329735182	212.167793399292	526.001560088104	56.0850436028704	45.2281652508716	2229.09982343363	853.889224098088	2215.67792671917	124.562085467929	508.618555296901	501.877272591779	63.3579079830428	20.5544048650445	254.860227714455	111.166884112099	201.346402396379	16.3906131845825	393.983782902826	68.290999707123	5.31434151478004	5.48271336340828	1319.23722234809	484.862342942433	221.410445089812	55.2639040502859	231.720019555453	224.064866490768	106.03302646974	187.069167875222	491.362846606007	166.041961738055	19.264364477549	16.0040347106937	4.75407800376581	85.554179559982	9.55214915639626	66.5884806181334	21.4299600351394	1747.84265684978	59.3002807651345	43.3393413231089	390.080727608456	90.9317321348022	25.1826395743676	54.6738541449028	47.2738063756281	462.264516950686	166.249469845548	436.970397122629	623.100970784844	101.930470600522	228.000603267457	78.4471119134572	184.379146878456	51.6301456241875	55.9148257922702	49.0330145882228	146.032168482882	223.976791921439	43.8836541860627	68.9893961551221	30.1392527920825	71.8697018600929	33.2409454596158	81.3377968214405	13.6896725814824	1.29754019086364	2.76449238964543	249.054814923744	35.8944958459709	20.0872147959439	310.819118750575	44.9605474313463	12.1091186303302	1221.87253705283	84.0582956414865	55.8011187956788	493.578627570626	207.958511384585	769.967051569425	167.988736217039	12.0967483118265	775.323521252575	52.7226637263165	1259.23035926502	310.372392649279	383.019912268401	198.681518614873	301.102473904672	43.8099412688953	571.097258030547	144.980574456943	1.54181711425276	96.4112998560366	102.846052389315	92.6723837182423	22.310317316586	23.9275478084171	18.5767183643921	52.1349317899284	39.2517639529882	92.8079328884134	215.063576752907	72.3389081785353	10.7118564715074	34.0626040296531	4.23882276536863	16.7153586306526	503.344504498033	138.74650935666	181.436699138676	30.2002044238354	19.0277022860086	16.8648971194011	9.3093088035893	100.106028472292	159.16657770389	206.669718326553	368.579573655713	27.3388605016171	244.979724946445	489.638248292678	32.645985043572	150.836119487455	2.41210679260515
GATA1	0	2.02151311480663	0	0	0	74.313055644655	1.07631961735187	0.830149257486786	0	0	0	0	14.2576492516066	7.95922676431145	44.4125267038446	0	7.75020107778905	7.56151662483561	4.15708144789739	9.88724649405266	3.83061071556729	40.2037483321505	1.41493905331401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74415016277885	0	0	0	0.98955815675316	0	0	0.79815952275057	4.77619025600295	0.760498053000694	0	0	0	132.282568451041	0	0	0	0	0	1.11075818697022	0	0.730983248131185	0	1.83174195061659	8.75532924794573	0	0	0	0	0	0	0	0.923246755687937	0	0	0	1.22338028068343	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18436253602304	0	0	0.94529175634893	0	1.22354959602947	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78927738063352	0.985856915688692	4.59178563311854	227.325208595317	1.21765465387601	1.48428386758496	2.88354953926354	0	0	0	0	0	0	0	0	0	6.11458986142424	1.15362686341201	0	0	0	0	0.973288128671566	3.76511308031709	0	0.923246755687937	3.79636748702429	5.76492357723197	0	1.19501783142962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86696275486599	0	1.13624816382698	0	0	0	0	0	0	0	0	0	1.00324453668265	0	0	0	7.82503742968313	0	0
RELA	360.694937249316	622.686451884152	32.3971589198479	293.617647930525	69.1461037384053	125.201618174285	353.030719840409	283.010606191875	32.6842328829803	47.9469553034442	10.6125543528341	4.76622622764211	985.620554029774	1105.56596809362	4.18978170456658	172.375098917481	270.668262322217	277.476274779893	857.867319633583	272.856315573859	70.0489225567587	3.75931011063676	36.889486707981	15.9304034675202	15.7823166245609	144.531904256779	26.782721991855	6.22256435573403	19.345119527977	10.9376827726332	406.817209748909	334.042219044416	292.261084692989	84.6271640233216	126.224906441663	72.3932516805425	54.3182909704323	116.630781122794	721.504373461071	156.357391493852	40.8661988216496	66.6292629222187	33.7931080925924	69.8048466439344	104.847766843862	612.655063372177	575.175350414793	81.6438448948941	6.55878055253389	99.5736881442813	12.8064253008195	24.9113695729106	7.59380562549699	39.1443551801243	17.9358325542122	13.5675308418015	27.2287930876252	212.386950378739	552.974829591017	727.18147207254	334.622333642918	137.71425690764	86.9495526728789	88.89761762739	287.155052364544	29.5519748565674	33.1442949228404	1945.05843391536	451.712595806149	1684.77451770291	98.690835109143	314.935131196332	342.147782722298	28.7563091639588	17.7906453243593	454.094889632046	204.225657529584	749.855310129049	49.8333420916999	487.990560329565	202.864645676429	14.6756131975916	2.12113950083125	952.535994035609	873.862860548203	492.062538502344	101.771153459603	154.509347829977	392.814499308418	159.905942314353	91.3212095593038	521.151136650832	164.35376039721	15.5453523885371	11.8567149465474	2.85966553629332	60.45993296878	5.85950409599394	36.8668729935557	15.9136281534615	908.529198790656	34.4546151100159	19.2951981685559	170.170262825001	106.980704164185	32.7148201514392	31.385282611011	30.7889153542498	249.274536092568	162.949546940956	333.051757047185	396.51975897239	59.6406003654064	146.10587520298	106.461412914963	169.731438348585	63.2369788996252	60.2632183050408	14.5162709640879	518.702394860962	485.46397058683	154.120872601365	92.2670794571729	108.608190596189	101.381050985119	221.207781716333	110.954739235215	5.97842991943845	4.39228844097663	4.58736730554438	287.583908912477	62.6346575841275	8.36212424677099	495.547834918183	91.5187495031815	13.7521267559047	776.950673744479	68.1997342539256	51.5220246553239	391.964319172545	194.043761315147	549.697274328584	680.826883771455	3.41845288686499	492.710163672615	71.4203236429162	1144.42441853869	226.909991508741	301.320013558307	95.2634830011634	333.086780176284	59.6668633322252	564.126717537492	76.3505017881683	4.5262181259524	65.9087004000029	53.3646816948165	53.3459897942203	21.7126770567126	11.3902096312946	12.917739518432	64.4402777422242	188.073052499745	79.7498034549815	93.4738389788347	39.8757202911735	10.3527802983818	32.7268892155558	4.2361291119662	21.0656788449055	390.525278000403	118.95393076675	149.686015359594	44.9257367544924	7.39041986863548	17.4643948744114	7.36212643482656	555.208185388323	128.099057807947	191.181754695353	180.220629056603	17.0162729186151	178.46140590061	187.348592086504	12.788770998247	90.3804185877109	1.10966659373897
SAFB	474.620945533436	776.616510090583	29.6526883857148	355.790509602328	102.911593034348	173.745096236291	501.314757770157	273.782221554554	61.1745272312126	30.629361997343	25.1725631931574	13.1599601175894	1621.65902403061	1445.15028001539	16.2574811502641	285.794737818069	607.590909846749	421.097412706179	1318.32963399648	636.058646993232	137.180779608475	20.1470772903708	78.292807055023	35.6337594349866	34.6180059526364	309.171315807618	34.8703750689596	15.7685215187725	20.4331309030384	8.93154918977824	372.332721076653	521.793348576584	452.785894240917	79.6766448605601	161.532160771751	111.056550850899	107.735281423876	116.502804826991	425.151041472573	459.917270791744	99.4276120390613	51.5823807352899	40.8911625241972	94.7825849750435	120.552331088358	534.017656040823	601.568244525463	184.207151931233	1.50221841233575	153.871231984203	10.503426998413	29.1625164195478	4.80988170130432	49.3245418064397	18.6259775138624	11.8427556426532	34.0419179082457	282.152159538167	757.718888310531	418.216563628451	373.866025748307	116.395767552809	72.8370540243796	176.544748665282	336.531218390209	50.257585942546	49.7780105845107	4307.14323576977	910.474077177624	3089.70904593362	178.203078714981	720.096090176126	586.545766485927	72.0237076553627	16.0223474945423	381.569481262368	217.003345530653	325.499977456952	44.3941151484421	363.144761261797	118.997432873563	12.9369978262817	2.02265968491123	1450.75988174556	1215.74492851662	564.071159266495	93.9589168068588	213.278271478377	324.6740957567	214.485764472186	160.434460988234	393.753986198117	201.059186596561	24.6717797354222	17.4038392712837	5.25698141548697	58.0999077594754	20.8580328306918	50.1870991922475	33.2989158488016	1181.22136974882	45.9337636503642	32.208842072513	346.044472392642	104.911965703778	36.4347132470569	26.0987057412587	59.4430506947217	445.382855561678	327.605760581784	746.694802962539	830.056860771408	134.725937760681	295.782306891876	139.410290934347	327.996106865086	92.2904934938286	75.9473668827263	21.3790782118642	298.093814918576	460.046638765501	117.076155669295	142.104913073252	88.5336069989925	112.19011692767	130.766462642736	162.742337580545	9.86579046950703	8.15482996996005	11.1289985116948	327.630241057777	66.7696600050798	6.26353921913356	457.055447559486	111.983322447404	20.5606273498604	1331.77874992028	94.5890098036152	70.1846938569983	946.458789283023	222.171986115024	929.422974049487	744.021440162456	18.506112264155	838.386972716327	107.463839126058	1631.59960212673	351.230667674372	501.223485761109	111.50258866246	351.05484261967	73.1234315050782	1141.91006042023	114.159266693148	5.28790862931836	88.6439931928989	97.151533860744	125.131742275859	41.3133514903588	9.78440705673865	19.1954831188253	79.6745743745325	124.253937898595	107.000377069303	131.784258622795	50.0366245771476	7.39739279054458	25.9648567441496	0.766740405185958	17.4157843645352	581.389000492366	70.7826049517962	173.179768733275	29.5819117503449	7.76891186859726	8.61343116692255	9.5743730263727	299.259037773441	108.104533004457	143.239124625052	219.653208550736	17.6733353228982	213.531736471902	198.932366874426	21.5161344113653	141.086359043656	3.06165571721241
RARG	25.1226342922769	339.144950843636	14.9718524587473	33.1019073602882	28.1208418745945	3.79484870389295	23.6464507528916	37.2327194035539	1.02142374698002	11.388691040134	0	0.778723456305584	132.669039968476	55.2736931119213	0.754063096651859	0	15.3870139566495	35.1086251157871	1.26339964055808	0.897080521656913	8.15906470262516	0	10.0125693294167	3.18825535622667	4.41996113395167	94.447443507838	22.1599395238971	3.64840270606833	1.51950756141356	0	109.022850098054	63.6010617248179	203.877769293028	5.68901065644005	10.2700474976963	25.1855050049813	10.851597045543	18.9371584832932	188.210319404586	16.9844011296446	6.0802066979212	5.82436030020399	17.9303349342317	8.70961880745206	48.9931261935933	7.74389024158588	15.6845492708945	16.7237857877558	0	4.46359355890864	0.701039561909993	3.06158591497609	0.69651410250741	16.6982365724216	7.631892695367	0	4.92892462533087	14.6767459586776	228.761250752044	71.847555802348	27.5717110365193	46.6043785035601	3.17295819440425	4.89904252030156	4.3326534561339	1.03844376720166	3.89185642365782	172.11375418051	37.1977011702021	294.803156733637	9.54886857011351	50.9765543804695	90.9838121862377	3.56782335017404	0	29.7171261296202	7.68469378235913	28.3880726719362	0	57.839425185783	8.93074970284265	1.37854469491301	1.04092573521458	239.108833338035	104.208357268687	28.2431072151095	13.9173736740949	21.6124874954684	74.8916644269685	26.1011507261181	8.44876265259855	128.928332866663	11.8449555107626	3.77026666162897	0.935586104968916	0	9.23026982303502	1.03950588865524	5.95883328272388	0	247.385330721306	15.8358690699141	3.28738609864555	23.9433674900289	25.0937961615582	0.767543728019395	13.6163755067066	0	81.2620485155626	9.14758753146213	20.3518234923921	83.7918345695606	7.05387487057329	98.0369490739348	27.1884810125458	10.6025739841019	19.0375811180832	2.33562106837154	4.67108260064362	51.7248043961117	52.9362345057435	6.28632941130368	5.78955335916675	2.80269692860701	6.3749012733405	13.0054053084944	2.73681509509838	2.34688598036346	0	0	15.2489184514348	1.58071497561568	6.01695976203883	10.7699425347529	0	1.149043142295	34.6051049862089	0	2.3691501231847	23.5110185947096	25.4877533290749	59.0934214019475	1.30689704829606	0	56.3520094658669	8.59255739887371	173.368346953914	16.2750756170853	43.1628324857824	26.0451004828062	78.9895997389041	2.93707742495403	48.4951315934059	42.8251601346925	0	25.7081013746091	21.2936983483885	17.6359909218016	8.47945911170456	3.36709972192876	4.12007599408967	20.8609158637219	3.79018746656998	5.45035933605423	7.40893923007195	35.9465275787356	0.711330433605898	6.5667866193578	0	1.79913750707848	261.485242590085	8.42042398678253	54.6623905748306	8.96147606254631	0	0	0	26.3271817708923	17.2633998986943	23.4970752988232	89.7297853410494	0.718906810118627	7.77404776658027	50.1095286881903	0	7.77949058779468	0
SMAD5	147.280573659655	896.600331797551	31.7111613571782	81.2577770798971	112.092996626503	75.1636202252571	262.386760007989	64.1901589830601	27.8506545223832	41.7368263153307	20.6405134674822	5.97361493161067	1116.36325035972	1082.05555571914	0	151.620421483551	308.246395405418	84.0207571394589	306.811364676051	141.129168525654	70.552232020153	0	52.6982340894676	17.8207281096561	25.9001997215886	140.336218379529	38.6923117297362	3.8096338048664	32.7484197131418	3.69887529012461	746.966327627066	250.032449649899	599.99026968952	129.761018356524	26.5464013436754	93.1666795301377	101.819427179478	211.661963398949	1248.57121701383	574.432646021967	100.617663121072	128.473770119031	76.9344800877968	33.7939235205481	131.491513902356	204.79140455801	206.655303770549	113.335995958228	7.77378519312587	48.0597475869608	6.5606385849034	21.4119845101468	7.23883513486479	36.2335296825891	46.5000062991038	19.1703697480849	32.0739276341745	118.170915142055	1331.37726607874	847.574546468299	311.640187034868	210.699110710931	78.9846183812683	54.8560370737222	302.826755156123	24.9516423941772	52.4417987530656	2325.52374273355	395.763643572907	1390.01919687719	102.00935876844	200.697924772251	352.289657887978	31.3004616154955	21.8427284505997	273.968263399379	88.8155404797451	500.224900077287	27.0615896583044	410.988852815703	170.853125201275	8.15928693599164	2.12031420708885	2471.05176194902	1766.9183388392	540.519542505487	46.8895498607431	366.356931079317	560.613007136944	115.566404885284	100.370330855965	688.215996198018	164.654214565908	19.7448581610714	6.57488565665951	3.49947060561296	92.2510436168783	35.2089169036723	62.2795459659705	43.5296163264799	1286.27897513665	96.742734144907	31.1053253324015	243.159280396321	174.215138129112	40.356916804637	35.4730501803374	47.3494754125496	416.181483875874	178.927165862076	445.036892094032	443.111080358204	93.0841553515109	466.67154842489	180.111631491139	250.597053961642	90.8418059010838	48.1541501359881	43.967277858627	356.779026780141	205.606444372398	43.2497302322196	58.3529074455773	63.4531901233057	22.1322948914411	150.682133242449	24.4490887264779	8.0098541075112	1.70012286739724	3.22772314503726	139.289283954928	46.0916076918576	15.9735311185331	208.987095122054	60.7805272721151	8.06529016473669	579.790992443729	90.4893834749672	34.6402357176645	407.028212974392	111.615046166003	360.947223261664	70.3608184911205	3.49941995195971	386.645470553894	160.596165153103	562.545192048337	173.715421110169	96.7613002365388	250.762499761408	632.55054284108	41.6343040813078	780.861038284199	235.286901376565	4.21557419874426	39.7247041345001	33.5091185372909	36.8351295162193	15.7349518744138	18.1773727488391	25.9504737519709	94.8067592394099	3.52681139424761	50.6102898440717	61.6835629226234	88.4394430652661	7.17675211872741	61.9362524632104	5.506191036299	31.2747973658188	1140.23314198646	29.302501778309	209.370113064624	13.7765811123119	0	10.5698426381468	5.57005598155978	266.927450147991	100.310464824599	294.264882338826	340.066510778007	6.08997245117504	210.229749966805	352.957847365112	11.3687721794867	57.1274934754549	4.06525178956772
